query_id,project_id,dataset_id,table_id,run_date,bytes_processed,used_partition_filter,user_email
job_000636,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-08,5879398474,True,mhunter@empresa.com
job_000637,empresa-dw-prod,finance_reporting,cut_audience_121,2026-07-01,260714464045,False,jasondavis@empresa.com
job_000638,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-07,11174944756,True,michael95@empresa.com
job_000639,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-20,15934794494,True,jchan@empresa.com
job_000640,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-13,5793349663,True,bradleyosborn@empresa.com
job_000641,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-12,7809608953,True,michelle57@empresa.com
job_000642,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-12,320604271523,False,moorecarla@empresa.com
job_000643,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-07,313852419632,False,juan90@empresa.com
job_000644,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-11,27483872893,True,johnsonveronica@empresa.com
job_000645,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-17,11267346499,True,nwillis@empresa.com
job_000646,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-15,5226187527,True,sara46@empresa.com
job_000647,empresa-dw-prod,finance_reporting,cut_audience_121,2026-07-01,4381865653,True,pottskatrina@empresa.com
job_000648,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-06,11297459195,True,jonathanjohnson@empresa.com
job_000649,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-11,325359473770,False,virginiagray@empresa.com
job_000650,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-29,18197863275,True,williamsangela@empresa.com
job_000651,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-28,298536398620,False,etucker@empresa.com
job_000652,empresa-dw-prod,finance_reporting,cut_audience_121,2026-06-14,8575907505,True,tweeks@empresa.com
job_000654,empresa-dw-prod,marketing_analytics,detail_let_122,2026-06-26,224823054,True,scottanne@empresa.com
job_000655,empresa-dw-prod,marketing_analytics,detail_let_122,2026-06-07,23329223,True,huberelizabeth@empresa.com
job_000656,empresa-dw-prod,marketing_analytics,detail_let_122,2026-06-07,123879529,True,kwhite@empresa.com
job_000657,empresa-dw-prod,marketing_analytics,detail_let_122,2026-06-04,171305613,True,tammy32@empresa.com
job_000659,empresa-dw-prod,marketing_analytics,commercial_break_123,2026-06-21,399566395,True,davidshelley@empresa.com
job_000660,empresa-dw-prod,marketing_analytics,commercial_break_123,2026-06-10,566732923,True,orrrebecca@empresa.com
job_000661,empresa-dw-prod,marketing_analytics,commercial_break_123,2026-06-11,3178370376,True,scottwilliam@empresa.com
job_000662,empresa-dw-prod,marketing_analytics,commercial_break_123,2026-06-20,49721690696,False,jbrown@empresa.com
job_000663,empresa-dw-prod,marketing_analytics,commercial_break_123,2026-06-18,1897181422,True,kari34@empresa.com
job_000664,empresa-dw-prod,marketing_analytics,commercial_break_123,2026-06-10,1247315139,True,gchang@empresa.com
job_000665,empresa-dw-prod,marketing_analytics,commercial_break_123,2026-06-23,52210974178,False,qnguyen@empresa.com
job_000666,empresa-dw-prod,marketing_analytics,commercial_break_123,2026-06-24,43527002390,False,emartinez@empresa.com
job_000667,empresa-dw-prod,marketing_analytics,commercial_break_123,2026-06-07,1481544994,True,pjackson@empresa.com
job_000669,empresa-dw-prod,clinical_ops,grow_plant_124,2026-06-06,1205635949,True,robinmcclain@empresa.com
job_000670,empresa-dw-prod,clinical_ops,grow_plant_124,2026-06-04,1323893926,True,mlove@empresa.com
job_000671,empresa-dw-prod,clinical_ops,grow_plant_124,2026-06-27,452867388,True,mooremarissa@empresa.com
job_000672,empresa-dw-prod,clinical_ops,grow_plant_124,2026-06-21,16626586228,False,villamichelle@empresa.com
job_000673,empresa-dw-prod,clinical_ops,grow_plant_124,2026-06-24,971836359,True,kimberlyrubio@empresa.com
job_000674,empresa-dw-prod,clinical_ops,grow_plant_124,2026-06-12,361448709,True,okirby@empresa.com
job_000676,empresa-dw-prod,marketing_analytics,area_blue_125,2026-06-08,5388859535,False,chavezmatthew@empresa.com
job_000678,empresa-dw-prod,marketing_analytics,a_our_126,2026-06-02,3825812,True,timfuller@empresa.com
job_000680,empresa-dw-prod,finance_reporting,city_not_127,2026-06-02,2970872715,True,martinfitzgerald@empresa.com
job_000681,empresa-dw-prod,finance_reporting,city_not_127,2026-06-20,52228321690,False,jennifertran@empresa.com
job_000682,empresa-dw-prod,finance_reporting,city_not_127,2026-06-10,2509410841,True,scotthernandez@empresa.com
job_000683,empresa-dw-prod,finance_reporting,city_not_127,2026-06-11,4086207076,True,jjenkins@empresa.com
job_000684,empresa-dw-prod,finance_reporting,city_not_127,2026-06-03,5018333371,True,nelsonmary@empresa.com
job_000685,empresa-dw-prod,finance_reporting,city_not_127,2026-06-13,4481533154,True,linda47@empresa.com
job_000687,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,59837157691,True,stewartrebecca@empresa.com
job_000688,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,1039905482840,False,hernandezwilliam@empresa.com
job_000689,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,13844172822,True,annconley@empresa.com
job_000690,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-01,15835572066,True,scottjames@empresa.com
job_000691,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,800001048717,False,ryan43@empresa.com
job_000692,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-14,62948898662,True,connorroberts@empresa.com
job_000693,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,46659515810,True,brianbarber@empresa.com
job_000694,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,77064104674,True,drew07@empresa.com
job_000695,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,71940263734,True,william70@empresa.com
job_000696,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,10875381804,True,jacob60@empresa.com
job_000697,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,25911893730,True,krobinson@empresa.com
job_000698,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,20577893106,True,devinwhite@empresa.com
job_000699,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-30,48746767114,True,jennifergonzalez@empresa.com
job_000700,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,30687637195,True,calderonpamela@empresa.com
job_000701,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-30,47757402964,True,ljuarez@empresa.com
job_000702,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-14,37308924042,True,derricksantiago@empresa.com
job_000703,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-04,26220234711,True,brandiharris@empresa.com
job_000704,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,37995289364,True,schwartzapril@empresa.com
job_000705,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,35356953663,True,stonemichael@empresa.com
job_000706,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,75453462105,True,meagan71@empresa.com
job_000707,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,920104692478,False,ortizkathryn@empresa.com
job_000708,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-02,59464987067,True,monicaadams@empresa.com
job_000709,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,24043764980,True,annaodom@empresa.com
job_000710,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,12003543151,True,martinnathan@empresa.com
job_000711,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-12,76268688010,True,kellysarah@empresa.com
job_000712,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-30,48895328963,True,martinezjennifer@empresa.com
job_000713,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,48146780783,True,kimberly69@empresa.com
job_000714,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,50395964880,True,carterdaniel@empresa.com
job_000715,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,71963413705,True,bgriffin@empresa.com
job_000716,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,47930273687,True,andrewponce@empresa.com
job_000717,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,54447732240,True,christinejackson@empresa.com
job_000718,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,32994116680,True,john00@empresa.com
job_000719,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,46372274578,True,housejoanne@empresa.com
job_000720,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-12,69830310826,True,andrew99@empresa.com
job_000721,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,47686862167,True,smills@empresa.com
job_000722,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,65074429048,True,ggarcia@empresa.com
job_000723,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-23,42228550289,True,brandonmartinez@empresa.com
job_000724,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,51317608186,True,wwillis@empresa.com
job_000725,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,16326668590,True,daniel16@empresa.com
job_000726,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-02,33689564271,True,amberperez@empresa.com
job_000727,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,68825679073,True,dylanberry@empresa.com
job_000728,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,17137508502,True,bmartin@empresa.com
job_000729,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,55308997869,True,mbenson@empresa.com
job_000730,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,56213508762,True,fostershelly@empresa.com
job_000731,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-02,35032172036,True,matthew35@empresa.com
job_000732,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,38692321869,True,kcameron@empresa.com
job_000733,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,24882153284,True,lisa80@empresa.com
job_000734,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-28,57067021382,True,zachary53@empresa.com
job_000735,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,40627494303,True,aalvarado@empresa.com
job_000736,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,27933742959,True,daniel21@empresa.com
job_000737,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,40354506636,True,ryan80@empresa.com
job_000738,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,18862514288,True,donaldbooker@empresa.com
job_000739,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,58410312944,True,zschultz@empresa.com
job_000740,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,56852758343,True,johnsondarlene@empresa.com
job_000741,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-12,31812493178,True,samantha94@empresa.com
job_000742,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,48713967998,True,howelljohn@empresa.com
job_000743,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-07-01,9729334864,True,hamiltonstephanie@empresa.com
job_000744,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-26,47811410909,True,daniel52@empresa.com
job_000745,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-02,24127417686,True,brownsusan@empresa.com
job_000746,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,46287630581,True,christopher98@empresa.com
job_000747,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,20987421559,True,scotthunt@empresa.com
job_000748,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,27930047810,True,ruth94@empresa.com
job_000749,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-07,8647346830,True,john18@empresa.com
job_000750,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,8479381142,True,mary99@empresa.com
job_000751,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-07,37117402795,True,debraharris@empresa.com
job_000752,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,25297427994,True,steven84@empresa.com
job_000753,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,50473714027,True,tharrison@empresa.com
job_000754,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-02,81678271500,True,allenjeffrey@empresa.com
job_000755,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-04,34335629843,True,zmontes@empresa.com
job_000756,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,72487884653,True,glassfrancis@empresa.com
job_000757,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,34886780916,True,marionguyen@empresa.com
job_000758,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,78397974780,True,justin34@empresa.com
job_000759,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,7215272525,True,bartoneric@empresa.com
job_000760,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,78344194994,True,obrienmichael@empresa.com
job_000761,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,37662398317,True,blackmary@empresa.com
job_000762,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,10305001194,True,jill18@empresa.com
job_000763,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,45240865852,True,veronicabyrd@empresa.com
job_000764,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,802661215271,False,robertbarnett@empresa.com
job_000765,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,8388304580,True,emmajensen@empresa.com
job_000766,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,31034864920,True,lori81@empresa.com
job_000767,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,14451963712,True,oadams@empresa.com
job_000768,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,49873420595,True,robertgarcia@empresa.com
job_000769,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-07-01,12115935746,True,lcannon@empresa.com
job_000770,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-07,40742660213,True,jimenezsydney@empresa.com
job_000771,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,60825397549,True,robertbowers@empresa.com
job_000772,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,48258544068,True,grayshaun@empresa.com
job_000773,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,50883755489,True,wroberts@empresa.com
job_000774,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,73407152904,True,michael88@empresa.com
job_000775,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,20093291725,True,awong@empresa.com
job_000776,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-07-01,47359735230,True,tjames@empresa.com
job_000777,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,29696616047,True,amandapratt@empresa.com
job_000778,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-23,28581019985,True,ljohnston@empresa.com
job_000779,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,38079023566,True,christophermora@empresa.com
job_000780,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-30,24650706328,True,tanya93@empresa.com
job_000781,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,72211218081,True,james60@empresa.com
job_000782,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-23,15518033481,True,williamsannette@empresa.com
job_000783,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,34449125418,True,ievans@empresa.com
job_000784,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,60732697594,True,amanda68@empresa.com
job_000785,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,67894708099,True,wprice@empresa.com
job_000786,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,60501416988,True,wheelermichael@empresa.com
job_000787,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,29792505068,True,rhodesalicia@empresa.com
job_000788,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-14,79623501413,True,ortizvincent@empresa.com
job_000789,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,26608643746,True,nicholeoconnell@empresa.com
job_000790,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-06,20898831030,True,xmorales@empresa.com
job_000791,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,51521032091,True,heather12@empresa.com
job_000792,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,62135213786,True,louis14@empresa.com
job_000793,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,9727904669,True,danielkline@empresa.com
job_000794,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,14948139913,True,lori86@empresa.com
job_000795,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,10839389056,True,alexandriacabrera@empresa.com
job_000796,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-12,6323818716,True,williamlopez@empresa.com
job_000797,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,67835938768,True,briancunningham@empresa.com
job_000798,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,61558427545,True,gomezvictoria@empresa.com
job_000799,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,21718174386,True,holtalex@empresa.com
job_000800,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,66025214084,True,parkerhannah@empresa.com
job_000801,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,13102315837,True,starkraymond@empresa.com
job_000802,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-28,12372593169,True,williselizabeth@empresa.com
job_000803,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-30,56744482904,True,gregorymack@empresa.com
job_000804,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-23,39814224385,True,monica88@empresa.com
job_000805,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,9645654056,True,autumnjenkins@empresa.com
job_000806,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,17738703205,True,thomasapril@empresa.com
job_000807,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,23410706877,True,johnsoncharles@empresa.com
job_000808,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,60503341081,True,nmorrow@empresa.com
job_000809,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,76533255317,True,ddrake@empresa.com
job_000810,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,21996107808,True,cohenbeth@empresa.com
job_000811,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-01,81866665785,True,jennifergomez@empresa.com
job_000812,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,30836522631,True,antoniofuller@empresa.com
job_000813,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,22683154954,True,baileyshannon@empresa.com
job_000814,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-14,20711587011,True,osmith@empresa.com
job_000815,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,38832860950,True,caguilar@empresa.com
job_000816,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,8249440840,True,pbrown@empresa.com
job_000817,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,77425893045,True,jeffreymoore@empresa.com
job_000818,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,46378253011,True,leroynolan@empresa.com
job_000819,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-22,6603882045,True,mtorres@empresa.com
job_000820,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-06,77935147313,True,susan71@empresa.com
job_000821,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,27112449112,True,ericaleonard@empresa.com
job_000822,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-22,47502974721,True,robertross@empresa.com
job_000823,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,42007936343,True,pjohnson@empresa.com
job_000824,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-07,71332635948,True,thompsonmichael@empresa.com
job_000825,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,28666097424,True,adriankhan@empresa.com
job_000826,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,80870026828,True,hhoffman@empresa.com
job_000827,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,17118555948,True,amanda65@empresa.com
job_000828,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-22,31268205707,True,hcurtis@empresa.com
job_000829,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,30988232825,True,wpetersen@empresa.com
job_000830,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,66821422966,True,paulowens@empresa.com
job_000831,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-22,61812344381,True,joel04@empresa.com
job_000832,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,48351703584,True,petersoneric@empresa.com
job_000833,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-06,35970773567,True,christophernelson@empresa.com
job_000834,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-30,45363822772,True,angelamcdonald@empresa.com
job_000835,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-28,59687173111,True,erikgomez@empresa.com
job_000836,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,32811723447,True,lbennett@empresa.com
job_000837,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,62638411435,True,kennethalvarez@empresa.com
job_000838,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,78851521632,True,jeremychavez@empresa.com
job_000839,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,931658734086,False,shericuevas@empresa.com
job_000840,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,16870032908,True,xmatthews@empresa.com
job_000841,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-28,23884035990,True,richarddixon@empresa.com
job_000842,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,47133056412,True,moniquemartinez@empresa.com
job_000843,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-28,24451087734,True,danielsjoseph@empresa.com
job_000844,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,44849075572,True,tjohnson@empresa.com
job_000845,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,27385004128,True,lanceprice@empresa.com
job_000846,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-14,15155390277,True,nealkimberly@empresa.com
job_000847,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,47039831856,True,manuelbates@empresa.com
job_000848,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,6395800287,True,jonesrobin@empresa.com
job_000849,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-01,67130749199,True,james41@empresa.com
job_000850,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,59096917299,True,keithmontoya@empresa.com
job_000851,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,18609433212,True,zcampbell@empresa.com
job_000852,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,7632183666,True,ohampton@empresa.com
job_000853,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,13786634950,True,sharonthompson@empresa.com
job_000854,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,11809025856,True,erin56@empresa.com
job_000855,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,24262568570,True,hopkinsholly@empresa.com
job_000856,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-07,60804309178,True,zoemorales@empresa.com
job_000857,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-30,10927388937,True,whitedarius@empresa.com
job_000858,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,8437938920,True,jenniferwilliams@empresa.com
job_000859,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-12,18877108150,True,franklinryan@empresa.com
job_000860,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-22,68606529451,True,eric08@empresa.com
job_000861,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,19510893611,True,crystal29@empresa.com
job_000862,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,37433799212,True,ashleymoran@empresa.com
job_000863,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,66890792990,True,sara95@empresa.com
job_000864,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,58302845390,True,rodriguezkathryn@empresa.com
job_000865,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,65448891671,True,rachel99@empresa.com
job_000866,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,22392068525,True,mccannerin@empresa.com
job_000867,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,10445211833,True,moodyjason@empresa.com
job_000868,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-07-01,42733060456,True,kara16@empresa.com
job_000869,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,31023138076,True,nbolton@empresa.com
job_000870,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,54985474670,True,juandavis@empresa.com
job_000871,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,9149794777,True,vramos@empresa.com
job_000872,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,12439425683,True,rromero@empresa.com
job_000873,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,50792530809,True,rosshunt@empresa.com
job_000874,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-06,57826753005,True,tracylopez@empresa.com
job_000875,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,25494066506,True,greg23@empresa.com
job_000876,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,75976455580,True,john02@empresa.com
job_000877,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,66881599989,True,michael13@empresa.com
job_000878,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,39260071819,True,derrick77@empresa.com
job_000879,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,78544125746,True,janicesmith@empresa.com
job_000880,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,80368138698,True,panderson@empresa.com
job_000881,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-14,54682807006,True,helen22@empresa.com
job_000882,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,66802119119,True,matthewochoa@empresa.com
job_000883,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-23,71494322603,True,khodges@empresa.com
job_000884,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,41026341367,True,carolmurray@empresa.com
job_000885,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,50184568439,True,hguerra@empresa.com
job_000886,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-02,60773546021,True,alexander73@empresa.com
job_000887,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,36092102706,True,brownjuan@empresa.com
job_000888,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,78864209001,True,danielparker@empresa.com
